"","Time_Interval","number_of_pickups","wDay","bikes_pickups","Rain.x","hour","Rain.y","Rain"
"2348",2014-07-25 17:45:00,58,"weekday",145,0,"17:45",0,"0"
"2349",2014-07-25 18:00:00,50,"weekday",138,0,"18:00",0,"0"
"2350",2014-07-25 18:15:00,67,"weekday",127,0,"18:15",0,"0"
"2351",2014-07-25 18:30:00,70,"weekday",125,0,"18:30",0,"0"
"2352",2014-07-25 18:45:00,42,"weekday",95,0,"18:45",0,"0"
"2353",2014-07-25 19:00:00,52,"weekday",103,0,"19:00",0,"0"
"2354",2014-07-25 19:15:00,45,"weekday",69,0,"19:15",0,"0"
"2355",2014-07-25 19:30:00,47,"weekday",84,0,"19:30",0,"0"
"2356",2014-07-25 19:45:00,36,"weekday",64,0,"19:45",0,"0"
"2357",2014-07-25 20:00:00,51,"weekday",77,0,"20:00",0,"0"
"2358",2014-07-25 20:15:00,39,"weekday",48,0,"20:15",0,"0"
"2359",2014-07-25 20:30:00,35,"weekday",47,0,"20:30",0,"0"
"2360",2014-07-25 20:45:00,36,"weekday",38,0,"20:45",0,"0"
"2361",2014-07-25 21:00:00,37,"weekday",37,0,"21:00",0,"0"
"2362",2014-07-25 21:15:00,34,"weekday",36,0,"21:15",0,"0"
"2363",2014-07-25 21:30:00,37,"weekday",35,0,"21:30",0,"0"
"2364",2014-07-25 21:45:00,54,"weekday",42,0,"21:45",0,"0"
"2365",2014-07-25 22:00:00,41,"weekday",29,0,"22:00",0,"0"
"2366",2014-07-25 22:15:00,45,"weekday",29,0,"22:15",0,"0"
"2367",2014-07-25 22:30:00,50,"weekday",24,0,"22:30",0,"0"
"2368",2014-07-25 22:45:00,39,"weekday",17,0,"22:45",0,"0"
"2369",2014-07-25 23:00:00,43,"weekday",16,0,"23:00",0,"0"
"2370",2014-07-25 23:15:00,41,"weekday",30,0,"23:15",0,"0"
"2371",2014-07-25 23:30:00,36,"weekday",13,0,"23:30",0,"0"
"2372",2014-07-25 23:45:00,32,"weekday",27,0,"23:45",0,"0"
"2373",2014-07-26 00:00:00,40,"weekend",16,0,"00:00",0,"0"
"2374",2014-07-26 00:15:00,37,"weekend",8,0,"00:15",0,"0"
"2375",2014-07-26 00:30:00,21,"weekend",21,0,"00:30",0,"0"
"2376",2014-07-26 00:45:00,13,"weekend",5,0,"00:45",0,"0"
"2377",2014-07-26 01:00:00,16,"weekend",10,0,"01:00",0,"0"
"2378",2014-07-26 01:15:00,19,"weekend",10,0,"01:15",0,"0"
"2379",2014-07-26 01:30:00,13,"weekend",16,0,"01:30",0,"0"
"2380",2014-07-26 01:45:00,12,"weekend",3,0,"01:45",0,"0"
"2381",2014-07-26 02:00:00,16,"weekend",6,0,"02:00",0,"0"
"2382",2014-07-26 02:15:00,8,"weekend",1,0,"02:15",0,"0"
"2383",2014-07-26 02:30:00,7,"weekend",8,0,"02:30",0,"0"
"2384",2014-07-26 02:45:00,8,"weekend",3,0,"02:45",0,"0"
"2385",2014-07-26 03:00:00,13,"weekend",6,0,"03:00",0,"0"
"2386",2014-07-26 03:15:00,9,"weekend",6,0,"03:15",0,"0"
"2387",2014-07-26 03:30:00,11,"weekend",2,0,"03:30",0,"0"
"2388",2014-07-26 03:45:00,8,"weekend",4,0,"03:45",0,"0"
"2389",2014-07-26 04:00:00,5,"weekend",3,0,"04:00",0,"0"
"2390",2014-07-26 04:15:00,5,"weekend",4,0,"04:15",0,"0"
"2391",2014-07-26 04:30:00,10,"weekend",47,0,"04:30",0,"0"
"2392",2014-07-26 04:45:00,5,"weekend",2,0,"04:45",0,"0"
"2393",2014-07-26 05:00:00,5,"weekend",1,0,"05:00",0,"0"
"2394",2014-07-26 05:15:00,7,"weekend",47,0,"05:15",0,"0"
"2395",2014-07-26 05:30:00,11,"weekend",2,0,"05:30",0,"0"
"2396",2014-07-26 05:45:00,6,"weekend",2,0,"05:45",0,"0"
"2397",2014-07-26 06:00:00,3,"weekend",1,0,"06:00",0,"0"
"2398",2014-07-26 06:15:00,5,"weekend",3,0,"06:15",0,"0"
"2399",2014-07-26 06:30:00,7,"weekend",5,0,"06:30",0,"0"
"2400",2014-07-26 06:45:00,12,"weekend",3,0,"06:45",0,"0"
"2401",2014-07-26 07:00:00,8,"weekend",12,0,"07:00",0,"0"
"2402",2014-07-26 07:15:00,10,"weekend",17,0,"07:15",0,"0"
"2403",2014-07-26 07:30:00,6,"weekend",6,0,"07:30",0,"0"
"2404",2014-07-26 07:45:00,12,"weekend",10,0,"07:45",0,"0"
"2405",2014-07-26 08:00:00,11,"weekend",19,0,"08:00",0,"0"
"2406",2014-07-26 08:15:00,12,"weekend",15,0,"08:15",0,"0"
"2407",2014-07-26 08:30:00,8,"weekend",31,0,"08:30",0,"0"
"2408",2014-07-26 08:45:00,4,"weekend",21,0,"08:45",0,"0"
"2409",2014-07-26 09:00:00,12,"weekend",21,0,"09:00",0,"0"
"2410",2014-07-26 09:15:00,15,"weekend",30,0,"09:15",0,"0"
"2411",2014-07-26 09:30:00,15,"weekend",33,0,"09:30",0,"0"
"2412",2014-07-26 09:45:00,6,"weekend",39,0,"09:45",0,"0"
"2413",2014-07-26 10:00:00,18,"weekend",39,0,"10:00",0,"0"
"2414",2014-07-26 10:15:00,24,"weekend",56,0,"10:15",0,"0"
"2415",2014-07-26 10:30:00,22,"weekend",46,0,"10:30",0,"0"
"2416",2014-07-26 10:45:00,23,"weekend",38,0,"10:45",0,"0"
"2417",2014-07-26 11:00:00,11,"weekend",61,0,"11:00",0,"0"
"2418",2014-07-26 11:15:00,13,"weekend",54,0,"11:15",0,"0"
"2419",2014-07-26 11:30:00,15,"weekend",51,0,"11:30",0,"0"
"2420",2014-07-26 11:45:00,23,"weekend",55,0,"11:45",0,"0"
"2421",2014-07-26 12:00:00,21,"weekend",58,0,"12:00",0,"0"
"2422",2014-07-26 12:15:00,14,"weekend",72,0,"12:15",0,"0"
"2423",2014-07-26 12:30:00,26,"weekend",64,0,"12:30",0,"0"
"2424",2014-07-26 12:45:00,17,"weekend",54,0,"12:45",0,"0"
"2425",2014-07-26 13:00:00,21,"weekend",78,0,"13:00",0,"0"
"2426",2014-07-26 13:15:00,26,"weekend",57,0,"13:15",0,"0"
"2427",2014-07-26 13:30:00,17,"weekend",60,0,"13:30",0,"0"
"2428",2014-07-26 13:45:00,26,"weekend",75,0,"13:45",0,"0"
"2429",2014-07-26 14:00:00,15,"weekend",65,0,"14:00",0,"0"
"2430",2014-07-26 14:15:00,26,"weekend",75,0,"14:15",0,"0"
"2431",2014-07-26 14:30:00,24,"weekend",86,0,"14:30",0,"0"
"2432",2014-07-26 14:45:00,25,"weekend",103,0,"14:45",0,"0"
"2433",2014-07-26 15:00:00,41,"weekend",77,0,"15:00",0,"0"
"2434",2014-07-26 15:15:00,28,"weekend",86,0,"15:15",0,"0"
"2435",2014-07-26 15:30:00,42,"weekend",81,0,"15:30",0,"0"
"2436",2014-07-26 15:45:00,37,"weekend",72,0,"15:45",0,"0"
"2437",2014-07-26 16:00:00,40,"weekend",73,1,"16:00",1,"1"
"2438",2014-07-26 16:15:00,33,"weekend",86,1,"16:15",1,"1"
"2439",2014-07-26 16:30:00,33,"weekend",76,1,"16:30",1,"1"
"2440",2014-07-26 16:45:00,28,"weekend",49,1,"16:45",1,"1"
"2441",2014-07-26 17:00:00,30,"weekend",36,0,"17:00",0,"0"
"2442",2014-07-26 17:15:00,41,"weekend",67,0,"17:15",0,"0"
"2443",2014-07-26 17:30:00,45,"weekend",66,0,"17:30",0,"0"
"2444",2014-07-26 17:45:00,43,"weekend",70,0,"17:45",0,"0"
"2445",2014-07-26 18:00:00,43,"weekend",74,0,"18:00",0,"0"
"2446",2014-07-26 18:15:00,33,"weekend",72,0,"18:15",0,"0"
"2447",2014-07-26 18:30:00,42,"weekend",62,0,"18:30",0,"0"
"2448",2014-07-26 18:45:00,40,"weekend",70,0,"18:45",0,"0"
"2449",2014-07-26 19:00:00,38,"weekend",71,0,"19:00",0,"0"
"2450",2014-07-26 19:15:00,41,"weekend",53,0,"19:15",0,"0"
"2451",2014-07-26 19:30:00,48,"weekend",54,0,"19:30",0,"0"
"2452",2014-07-26 19:45:00,40,"weekend",69,0,"19:45",0,"0"
"2453",2014-07-26 20:00:00,42,"weekend",47,0,"20:00",0,"0"
"2454",2014-07-26 20:15:00,46,"weekend",63,0,"20:15",0,"0"
"2455",2014-07-26 20:30:00,38,"weekend",43,0,"20:30",0,"0"
"2456",2014-07-26 20:45:00,34,"weekend",66,0,"20:45",0,"0"
"2457",2014-07-26 21:00:00,39,"weekend",58,1,"21:00",1,"1"
"2458",2014-07-26 21:15:00,29,"weekend",33,1,"21:15",1,"1"
"2459",2014-07-26 21:30:00,42,"weekend",24,1,"21:30",1,"1"
"2460",2014-07-26 21:45:00,30,"weekend",27,1,"21:45",1,"1"
"2461",2014-07-26 22:00:00,32,"weekend",16,0,"22:00",0,"0"
"2462",2014-07-26 22:15:00,30,"weekend",24,0,"22:15",0,"0"
"2463",2014-07-26 22:30:00,33,"weekend",26,0,"22:30",0,"0"
"2464",2014-07-26 22:45:00,35,"weekend",32,0,"22:45",0,"0"
"2465",2014-07-26 23:00:00,38,"weekend",13,0,"23:00",0,"0"
"2466",2014-07-26 23:15:00,43,"weekend",16,0,"23:15",0,"0"
"2467",2014-07-26 23:30:00,34,"weekend",26,0,"23:30",0,"0"
"2468",2014-07-26 23:45:00,26,"weekend",14,0,"23:45",0,"0"
"2469",2014-07-27 00:00:00,30,"weekend",24,0,"00:00",0,"0"
"2470",2014-07-27 00:15:00,29,"weekend",26,0,"00:15",0,"0"
"2471",2014-07-27 00:30:00,18,"weekend",21,0,"00:30",0,"0"
"2472",2014-07-27 00:45:00,13,"weekend",12,0,"00:45",0,"0"
"2473",2014-07-27 01:00:00,23,"weekend",5,0,"01:00",0,"0"
"2474",2014-07-27 01:15:00,8,"weekend",8,0,"01:15",0,"0"
"2475",2014-07-27 01:30:00,13,"weekend",7,0,"01:30",0,"0"
"2476",2014-07-27 01:45:00,8,"weekend",10,0,"01:45",0,"0"
"2477",2014-07-27 02:00:00,7,"weekend",6,0,"02:00",0,"0"
"2478",2014-07-27 02:15:00,13,"weekend",8,0,"02:15",0,"0"
"2479",2014-07-27 02:30:00,12,"weekend",5,0,"02:30",0,"0"
"2480",2014-07-27 02:45:00,9,"weekend",1,0,"02:45",0,"0"
"2481",2014-07-27 03:00:00,10,"weekend",4,0,"03:00",0,"0"
"2482",2014-07-27 03:15:00,7,"weekend",6,0,"03:15",0,"0"
"2483",2014-07-27 03:30:00,7,"weekend",5,0,"03:30",0,"0"
"2484",2014-07-27 03:45:00,5,"weekend",9,0,"03:45",0,"0"
"2485",2014-07-27 04:00:00,10,"weekend",6,0,"04:00",0,"0"
"2486",2014-07-27 04:15:00,8,"weekend",6,0,"04:15",0,"0"
"2487",2014-07-27 04:30:00,3,"weekend",4,0,"04:30",0,"0"
"2488",2014-07-27 04:45:00,6,"weekend",5,0,"04:45",0,"0"
"2489",2014-07-27 05:00:00,2,"weekend",1,0,"05:00",0,"0"
"2490",2014-07-27 05:15:00,3,"weekend",1,0,"05:15",0,"0"
"2491",2014-07-27 05:30:00,8,"weekend",1,0,"05:30",0,"0"
"2492",2014-07-27 05:45:00,5,"weekend",47,0,"05:45",0,"0"
"2493",2014-07-27 06:00:00,6,"weekend",4,0,"06:00",0,"0"
"2494",2014-07-27 06:15:00,3,"weekend",2,0,"06:15",0,"0"
"2495",2014-07-27 06:30:00,2,"weekend",1,0,"06:30",0,"0"
"2496",2014-07-27 06:45:00,9,"weekend",4,0,"06:45",0,"0"
"2497",2014-07-27 07:00:00,6,"weekend",3,0,"07:00",0,"0"
"2498",2014-07-27 07:15:00,6,"weekend",2,0,"07:15",0,"0"
"2499",2014-07-27 07:30:00,6,"weekend",6,0,"07:30",0,"0"
"2500",2014-07-27 07:45:00,2,"weekend",15,0,"07:45",0,"0"
"2501",2014-07-27 08:00:00,8,"weekend",15,0,"08:00",0,"0"
"2502",2014-07-27 08:15:00,12,"weekend",20,0,"08:15",0,"0"
"2503",2014-07-27 08:30:00,6,"weekend",18,0,"08:30",0,"0"
"2504",2014-07-27 08:45:00,12,"weekend",18,0,"08:45",0,"0"
"2505",2014-07-27 09:00:00,4,"weekend",25,1,"09:00",1,"1"
"2506",2014-07-27 09:15:00,13,"weekend",20,1,"09:15",1,"1"
"2507",2014-07-27 09:30:00,13,"weekend",38,1,"09:30",1,"1"
"2508",2014-07-27 09:45:00,20,"weekend",33,1,"09:45",1,"1"
"2509",2014-07-27 10:00:00,20,"weekend",36,0,"10:00",0,"0"
"2510",2014-07-27 10:15:00,20,"weekend",37,0,"10:15",0,"0"
"2511",2014-07-27 10:30:00,22,"weekend",34,0,"10:30",0,"0"
"2512",2014-07-27 10:45:00,18,"weekend",39,0,"10:45",0,"0"
"2513",2014-07-27 11:00:00,21,"weekend",45,0,"11:00",0,"0"
"2514",2014-07-27 11:15:00,19,"weekend",54,0,"11:15",0,"0"
"2515",2014-07-27 11:30:00,24,"weekend",61,0,"11:30",0,"0"
"2516",2014-07-27 11:45:00,21,"weekend",72,0,"11:45",0,"0"
"2517",2014-07-27 12:00:00,19,"weekend",49,0,"12:00",0,"0"
"2518",2014-07-27 12:15:00,21,"weekend",63,0,"12:15",0,"0"
"2519",2014-07-27 12:30:00,29,"weekend",67,0,"12:30",0,"0"
"2520",2014-07-27 12:45:00,18,"weekend",72,0,"12:45",0,"0"
"2521",2014-07-27 13:00:00,31,"weekend",72,0,"13:00",0,"0"
"2522",2014-07-27 13:15:00,27,"weekend",85,0,"13:15",0,"0"
"2523",2014-07-27 13:30:00,18,"weekend",87,0,"13:30",0,"0"
"2524",2014-07-27 13:45:00,28,"weekend",80,0,"13:45",0,"0"
"2525",2014-07-27 14:00:00,18,"weekend",93,0,"14:00",0,"0"
"2526",2014-07-27 14:15:00,6,"weekend",80,0,"14:15",0,"0"
"2527",2014-07-27 14:30:00,23,"weekend",79,0,"14:30",0,"0"
"2528",2014-07-27 14:45:00,28,"weekend",89,0,"14:45",0,"0"
"2529",2014-07-27 15:00:00,25,"weekend",94,0,"15:00",0,"0"
"2530",2014-07-27 15:15:00,18,"weekend",68,0,"15:15",0,"0"
"2531",2014-07-27 15:30:00,26,"weekend",102,0,"15:30",0,"0"
"2532",2014-07-27 15:45:00,25,"weekend",81,0,"15:45",0,"0"
"2533",2014-07-27 16:00:00,21,"weekend",100,0,"16:00",0,"0"
"2534",2014-07-27 16:15:00,24,"weekend",102,0,"16:15",0,"0"
"2535",2014-07-27 16:30:00,30,"weekend",97,0,"16:30",0,"0"
"2536",2014-07-27 16:45:00,21,"weekend",83,0,"16:45",0,"0"
"2537",2014-07-27 17:00:00,20,"weekend",93,0,"17:00",0,"0"
"2538",2014-07-27 17:15:00,26,"weekend",80,0,"17:15",0,"0"
"2539",2014-07-27 17:30:00,36,"weekend",116,0,"17:30",0,"0"
"2540",2014-07-27 17:45:00,20,"weekend",92,0,"17:45",0,"0"
"2541",2014-07-27 18:00:00,26,"weekend",91,0,"18:00",0,"0"
"2542",2014-07-27 18:15:00,24,"weekend",70,0,"18:15",0,"0"
"2543",2014-07-27 18:30:00,26,"weekend",77,0,"18:30",0,"0"
"2544",2014-07-27 18:45:00,10,"weekend",97,0,"18:45",0,"0"
"2545",2014-07-27 19:00:00,19,"weekend",70,0,"19:00",0,"0"
"2546",2014-07-27 19:15:00,20,"weekend",76,0,"19:15",0,"0"
"2547",2014-07-27 19:30:00,16,"weekend",66,0,"19:30",0,"0"
"2548",2014-07-27 19:45:00,24,"weekend",77,0,"19:45",0,"0"
"2549",2014-07-27 20:00:00,12,"weekend",69,0,"20:00",0,"0"
"2550",2014-07-27 20:15:00,15,"weekend",69,0,"20:15",0,"0"
"2551",2014-07-27 20:30:00,15,"weekend",57,0,"20:30",0,"0"
"2552",2014-07-27 20:45:00,10,"weekend",53,0,"20:45",0,"0"
"2553",2014-07-27 21:00:00,20,"weekend",42,0,"21:00",0,"0"
"2554",2014-07-27 21:15:00,16,"weekend",43,0,"21:15",0,"0"
"2555",2014-07-27 21:30:00,18,"weekend",38,0,"21:30",0,"0"
"2556",2014-07-27 21:45:00,22,"weekend",31,0,"21:45",0,"0"
"2557",2014-07-27 22:00:00,12,"weekend",37,0,"22:00",0,"0"
"2558",2014-07-27 22:15:00,21,"weekend",33,0,"22:15",0,"0"
"2559",2014-07-27 22:30:00,15,"weekend",19,0,"22:30",0,"0"
"2560",2014-07-27 22:45:00,8,"weekend",13,0,"22:45",0,"0"
"2561",2014-07-27 23:00:00,10,"weekend",15,0,"23:00",0,"0"
"2562",2014-07-27 23:15:00,11,"weekend",16,0,"23:15",0,"0"
"2563",2014-07-27 23:30:00,7,"weekend",6,0,"23:30",0,"0"
"2564",2014-07-27 23:45:00,7,"weekend",1,0,"23:45",0,"0"
"2565",2014-07-28 00:00:00,1,"weekday",7,0,"00:00",0,"0"
"2566",2014-07-28 00:15:00,6,"weekday",6,0,"00:15",0,"0"
"2567",2014-07-28 00:30:00,5,"weekday",47,0,"00:30",0,"0"
"2568",2014-07-28 00:45:00,10,"weekday",2,0,"00:45",0,"0"
"2569",2014-07-28 01:00:00,4,"weekday",2,0,"01:00",0,"0"
"2570",2014-07-28 01:15:00,5,"weekday",47,0,"01:15",0,"0"
"2571",2014-07-28 01:30:00,5,"weekday",1,0,"01:30",0,"0"
"2572",2014-07-28 01:45:00,2,"weekday",2,0,"01:45",0,"0"
"2573",2014-07-28 02:00:00,2,"weekday",47,0,"02:00",0,"0"
"2574",2014-07-28 02:15:00,6,"weekday",1,0,"02:15",0,"0"
"2575",2014-07-28 02:30:00,2,"weekday",1,0,"02:30",0,"0"
"2576",2014-07-28 02:45:00,5,"weekday",47,0,"02:45",0,"0"
"2577",2014-07-28 03:00:00,2,"weekday",47,1,"03:00",1,"1"
"2578",2014-07-28 03:15:00,1,"weekday",47,1,"03:15",1,"1"
"2579",2014-07-28 03:30:00,4,"weekday",47,1,"03:30",1,"1"
"2580",2014-07-28 03:45:00,4,"weekday",47,1,"03:45",1,"1"
"2581",2014-07-28 04:00:00,6,"weekday",2,0,"04:00",0,"0"
"2582",2014-07-28 04:15:00,4,"weekday",47,0,"04:15",0,"0"
"2583",2014-07-28 04:30:00,9,"weekday",1,0,"04:30",0,"0"
"2584",2014-07-28 04:45:00,6,"weekday",1,0,"04:45",0,"0"
"2585",2014-07-28 05:00:00,6,"weekday",1,1,"05:00",1,"1"
"2586",2014-07-28 05:15:00,4,"weekday",3,1,"05:15",1,"1"
"2587",2014-07-28 05:30:00,9,"weekday",6,1,"05:30",1,"1"
"2588",2014-07-28 05:45:00,11,"weekday",7,1,"05:45",1,"1"
"2589",2014-07-28 06:00:00,13,"weekday",9,0,"06:00",0,"0"
"2590",2014-07-28 06:15:00,9,"weekday",21,0,"06:15",0,"0"
"2591",2014-07-28 06:30:00,11,"weekday",19,0,"06:30",0,"0"
"2592",2014-07-28 06:45:00,10,"weekday",36,0,"06:45",0,"0"
"2593",2014-07-28 07:00:00,9,"weekday",26,1,"07:00",1,"1"
"2594",2014-07-28 07:15:00,13,"weekday",38,1,"07:15",1,"1"
"2595",2014-07-28 07:30:00,13,"weekday",49,1,"07:30",1,"1"
"2596",2014-07-28 07:45:00,18,"weekday",70,1,"07:45",1,"1"
"2597",2014-07-28 08:00:00,20,"weekday",62,1,"08:00",1,"1"
"2598",2014-07-28 08:15:00,29,"weekday",88,1,"08:15",1,"1"
"2599",2014-07-28 08:30:00,17,"weekday",84,1,"08:30",1,"1"
"2600",2014-07-28 08:45:00,25,"weekday",103,1,"08:45",1,"1"
"2601",2014-07-28 09:00:00,19,"weekday",87,1,"09:00",1,"1"
"2602",2014-07-28 09:15:00,21,"weekday",73,1,"09:15",1,"1"
"2603",2014-07-28 09:30:00,22,"weekday",45,1,"09:30",1,"1"
"2604",2014-07-28 09:45:00,20,"weekday",43,1,"09:45",1,"1"
"2605",2014-07-28 10:00:00,8,"weekday",38,1,"10:00",1,"1"
"2606",2014-07-28 10:15:00,16,"weekday",23,1,"10:15",1,"1"
"2607",2014-07-28 10:30:00,21,"weekday",26,1,"10:30",1,"1"
"2608",2014-07-28 10:45:00,12,"weekday",29,1,"10:45",1,"1"
"2609",2014-07-28 11:00:00,24,"weekday",28,0,"11:00",0,"0"
"2610",2014-07-28 11:15:00,22,"weekday",35,0,"11:15",0,"0"
"2611",2014-07-28 11:30:00,18,"weekday",39,0,"11:30",0,"0"
"2612",2014-07-28 11:45:00,17,"weekday",45,0,"11:45",0,"0"
"2613",2014-07-28 12:00:00,21,"weekday",52,1,"12:00",1,"1"
"2614",2014-07-28 12:15:00,15,"weekday",47,1,"12:15",1,"1"
"2615",2014-07-28 12:30:00,18,"weekday",42,1,"12:30",1,"1"
"2616",2014-07-28 12:45:00,19,"weekday",49,1,"12:45",1,"1"
"2617",2014-07-28 13:00:00,22,"weekday",44,0,"13:00",0,"0"
"2618",2014-07-28 13:15:00,21,"weekday",58,0,"13:15",0,"0"
"2619",2014-07-28 13:30:00,29,"weekday",61,0,"13:30",0,"0"
"2620",2014-07-28 13:45:00,15,"weekday",61,0,"13:45",0,"0"
"2621",2014-07-28 14:00:00,29,"weekday",39,0,"14:00",0,"0"
"2622",2014-07-28 14:15:00,25,"weekday",37,0,"14:15",0,"0"
"2623",2014-07-28 14:30:00,14,"weekday",44,0,"14:30",0,"0"
"2624",2014-07-28 14:45:00,24,"weekday",43,0,"14:45",0,"0"
"2625",2014-07-28 15:00:00,17,"weekday",47,0,"15:00",0,"0"
"2626",2014-07-28 15:15:00,19,"weekday",46,0,"15:15",0,"0"
"2627",2014-07-28 15:30:00,28,"weekday",66,0,"15:30",0,"0"
"2628",2014-07-28 15:45:00,27,"weekday",59,0,"15:45",0,"0"
"2629",2014-07-28 16:00:00,34,"weekday",78,0,"16:00",0,"0"
"2630",2014-07-28 16:15:00,32,"weekday",73,0,"16:15",0,"0"
"2631",2014-07-28 16:30:00,29,"weekday",75,0,"16:30",0,"0"
"2632",2014-07-28 16:45:00,41,"weekday",105,0,"16:45",0,"0"
"2633",2014-07-28 17:00:00,40,"weekday",173,0,"17:00",0,"0"
"2634",2014-07-28 17:15:00,41,"weekday",184,0,"17:15",0,"0"
"2635",2014-07-28 17:30:00,35,"weekday",194,0,"17:30",0,"0"
"2636",2014-07-28 17:45:00,55,"weekday",188,0,"17:45",0,"0"
"2637",2014-07-28 18:00:00,51,"weekday",212,0,"18:00",0,"0"
"2638",2014-07-28 18:15:00,38,"weekday",195,0,"18:15",0,"0"
"2639",2014-07-28 18:30:00,52,"weekday",184,0,"18:30",0,"0"
"2640",2014-07-28 18:45:00,43,"weekday",159,0,"18:45",0,"0"
"2641",2014-07-28 19:00:00,34,"weekday",167,1,"19:00",1,"1"
"2642",2014-07-28 19:15:00,36,"weekday",132,1,"19:15",1,"1"
"2643",2014-07-28 19:30:00,33,"weekday",96,1,"19:30",1,"1"
"2644",2014-07-28 19:45:00,41,"weekday",97,1,"19:45",1,"1"
"2645",2014-07-28 20:00:00,39,"weekday",71,0,"20:00",0,"0"
"2646",2014-07-28 20:15:00,38,"weekday",79,0,"20:15",0,"0"
"2647",2014-07-28 20:30:00,31,"weekday",55,0,"20:30",0,"0"
"2648",2014-07-28 20:45:00,24,"weekday",59,0,"20:45",0,"0"
"2649",2014-07-28 21:00:00,42,"weekday",60,0,"21:00",0,"0"
"2650",2014-07-28 21:15:00,27,"weekday",51,0,"21:15",0,"0"
"2651",2014-07-28 21:30:00,24,"weekday",39,0,"21:30",0,"0"
"2652",2014-07-28 21:45:00,31,"weekday",32,0,"21:45",0,"0"
"2653",2014-07-28 22:00:00,23,"weekday",30,0,"22:00",0,"0"
"2654",2014-07-28 22:15:00,30,"weekday",39,0,"22:15",0,"0"
"2655",2014-07-28 22:30:00,22,"weekday",26,0,"22:30",0,"0"
"2656",2014-07-28 22:45:00,14,"weekday",20,0,"22:45",0,"0"
"2657",2014-07-28 23:00:00,18,"weekday",18,1,"23:00",1,"1"
"2658",2014-07-28 23:15:00,12,"weekday",16,1,"23:15",1,"1"
"2659",2014-07-28 23:30:00,13,"weekday",12,1,"23:30",1,"1"
"2660",2014-07-28 23:45:00,6,"weekday",10,1,"23:45",1,"1"
"2661",2014-07-29 00:00:00,10,"weekday",10,1,"00:00",1,"1"
"2662",2014-07-29 00:15:00,4,"weekday",7,1,"00:15",1,"1"
"2663",2014-07-29 00:30:00,4,"weekday",7,1,"00:30",1,"1"
"2664",2014-07-29 00:45:00,2,"weekday",47,1,"00:45",1,"1"
"2665",2014-07-29 01:00:00,2,"weekday",2,0,"01:00",0,"0"
"2666",2014-07-29 01:15:00,4,"weekday",6,0,"01:15",0,"0"
"2667",2014-07-29 01:30:00,4,"weekday",1,0,"01:30",0,"0"
"2668",2014-07-29 01:45:00,1,"weekday",3,0,"01:45",0,"0"
"2669",2014-07-29 02:00:00,2,"weekday",1,0,"02:00",0,"0"
"2670",2014-07-29 02:15:00,1,"weekday",1,0,"02:15",0,"0"
"2671",2014-07-29 02:30:00,2,"weekday",1,0,"02:30",0,"0"
"2672",2014-07-29 02:45:00,3,"weekday",1,0,"02:45",0,"0"
"2673",2014-07-29 03:00:00,1,"weekday",1,0,"03:00",0,"0"
"2674",2014-07-29 03:15:00,2,"weekday",3,0,"03:15",0,"0"
"2675",2014-07-29 03:30:00,3,"weekday",1,0,"03:30",0,"0"
"2676",2014-07-29 03:45:00,2,"weekday",1,0,"03:45",0,"0"
"2677",2014-07-29 04:00:00,5,"weekday",2,0,"04:00",0,"0"
"2678",2014-07-29 04:15:00,5,"weekday",47,0,"04:15",0,"0"
"2679",2014-07-29 04:30:00,8,"weekday",3,0,"04:30",0,"0"
"2680",2014-07-29 04:45:00,9,"weekday",4,0,"04:45",0,"0"
"2681",2014-07-29 05:00:00,5,"weekday",2,0,"05:00",0,"0"
"2682",2014-07-29 05:15:00,14,"weekday",5,0,"05:15",0,"0"
"2683",2014-07-29 05:30:00,11,"weekday",3,0,"05:30",0,"0"
"2684",2014-07-29 05:45:00,6,"weekday",9,0,"05:45",0,"0"
"2685",2014-07-29 06:00:00,19,"weekday",13,0,"06:00",0,"0"
"2686",2014-07-29 06:15:00,17,"weekday",34,0,"06:15",0,"0"
"2687",2014-07-29 06:30:00,22,"weekday",37,0,"06:30",0,"0"
"2688",2014-07-29 06:45:00,24,"weekday",56,0,"06:45",0,"0"
"2689",2014-07-29 07:00:00,20,"weekday",27,0,"07:00",0,"0"
"2690",2014-07-29 07:15:00,19,"weekday",48,0,"07:15",0,"0"
"2691",2014-07-29 07:30:00,25,"weekday",57,0,"07:30",0,"0"
"2692",2014-07-29 07:45:00,19,"weekday",77,0,"07:45",0,"0"
"2693",2014-07-29 08:00:00,21,"weekday",74,0,"08:00",0,"0"
"2694",2014-07-29 08:15:00,39,"weekday",86,0,"08:15",0,"0"
"2695",2014-07-29 08:30:00,22,"weekday",115,0,"08:30",0,"0"
"2696",2014-07-29 08:45:00,29,"weekday",120,0,"08:45",0,"0"
"2697",2014-07-29 09:00:00,22,"weekday",100,0,"09:00",0,"0"
"2698",2014-07-29 09:15:00,25,"weekday",72,0,"09:15",0,"0"
"2699",2014-07-29 09:30:00,28,"weekday",62,0,"09:30",0,"0"
"2700",2014-07-29 09:45:00,12,"weekday",43,0,"09:45",0,"0"
"2701",2014-07-29 10:00:00,25,"weekday",47,0,"10:00",0,"0"
"2702",2014-07-29 10:15:00,23,"weekday",44,0,"10:15",0,"0"
"2703",2014-07-29 10:30:00,20,"weekday",36,0,"10:30",0,"0"
"2704",2014-07-29 10:45:00,28,"weekday",27,0,"10:45",0,"0"
